Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_C6	rel_flux_C7	rel_flux_C8	rel_flux_C9	rel_flux_C10	rel_flux_C11	rel_flux_C12	rel_flux_C13	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_err_C9	rel_flux_err_C10	rel_flux_err_C11	rel_flux_err_C12	rel_flux_err_C13	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_C6	rel_flux_SNR_C7	rel_flux_SNR_C8	rel_flux_SNR_C9	rel_flux_SNR_C10	rel_flux_SNR_C11	rel_flux_SNR_C12	rel_flux_SNR_C13	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	X(IJ)_C9	Y(IJ)_C9	X(FITS)_C9	Y(FITS)_C9	Source-Sky_C9	Source_Error_C9	Source_SNR_C9	Peak_C9	Mean_C9	Sky/Pixel_C9	FWHM_C9	Width_C9	X-Width_C9	Y-Width_C9	Angle_C9	Roundness_C9	X(IJ)_C10	Y(IJ)_C10	X(FITS)_C10	Y(FITS)_C10	Source-Sky_C10	Source_Error_C10	Source_SNR_C10	Peak_C10	Mean_C10	Sky/Pixel_C10	FWHM_C10	Width_C10	X-Width_C10	Y-Width_C10	Angle_C10	Roundness_C10	X(IJ)_C11	Y(IJ)_C11	X(FITS)_C11	Y(FITS)_C11	Source-Sky_C11	Source_Error_C11	Source_SNR_C11	Peak_C11	Mean_C11	Sky/Pixel_C11	FWHM_C11	Width_C11	X-Width_C11	Y-Width_C11	Angle_C11	Roundness_C11	X(IJ)_C12	Y(IJ)_C12	X(FITS)_C12	Y(FITS)_C12	Source-Sky_C12	Source_Error_C12	Source_SNR_C12	Peak_C12	Mean_C12	Sky/Pixel_C12	FWHM_C12	Width_C12	X-Width_C12	Y-Width_C12	Angle_C12	Roundness_C12	X(IJ)_C13	Y(IJ)_C13	X(FITS)_C13	Y(FITS)_C13	Source-Sky_C13	Source_Error_C13	Source_SNR_C13	Peak_C13	Mean_C13	Sky/Pixel_C13	FWHM_C13	Width_C13	X-Width_C13	Y-Width_C13	Angle_C13	Roundness_C13	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3	N_Src_Pixels_C4	N_Sky_Pixels_C4	N_Src_Pixels_C5	N_Sky_Pixels_C5	N_Src_Pixels_C6	N_Sky_Pixels_C6	N_Src_Pixels_C7	N_Sky_Pixels_C7	N_Src_Pixels_C8	N_Sky_Pixels_C8	N_Src_Pixels_C9	N_Sky_Pixels_C9	N_Src_Pixels_C10	N_Sky_Pixels_C10	N_Src_Pixels_C11	N_Sky_Pixels_C11	N_Src_Pixels_C12	N_Sky_Pixels_C12	N_Src_Pixels_C13	N_Sky_Pixels_C13
UV_IR_GCVS AM    Her_120.000secs00007697.fit	1	0	59122.62235428253	2459122.6223542825	NaN	NaN	0	1.06920099260253	NaN	-21.9464002876085	120	NaN	NaN	4.40092579294843	15	29	58	0.0802631522769696	0.0880327955114854	0.0894271144544134	0.0721657427482943	0.1044031403388802	0.10626361303771	0.1104560266664155	0.0698275489674215	0.1134120336725565	0.114823890826675	0.1121938489039444	0.0626369177561936	0.0522861596364153	0.0004370326277953	0.0004815015812741	0.0004969050357276	0.000458868147943	0.0005017669854904	0.0004972332390423	0.000497813446948	0.0004730441056548	0.0005078087589934	0.0005067101056163	0.000504368022908	0.0004584484960244	0.0004455365075581	183.6548284320751	182.82971216530268	179.96821932678694	157.26901741121426	208.07096392926968	213.70979390352517	221.88236847276184	147.61318898745336	223.3361116050282	226.6066722451266	222.44441322246104	136.62803629932435	117.35550005314184	5790742.387848133	8526.338280883063	818.3995119325598	516.9994923064096	818.8995119325598	751.5005076935904	464783.2380725574	706.8583470577034	2436.457667765824	190.76187705684742	28376	657.5337760489308	7008.181253696038	6764	4.2222744622324555	7.558908214250634	6.936316541628071	8.181499886873198	280.3314370606063	0.8380434604806534	1015.4861774668263	737.5349144534272	1015.9861774668263	530.9650855465728	468529.29671984725	2459.815166550447	190.47337502878122	29392	662.8333649451826	7154.3416066970185	3.977597883895812	8.352938912821006	7.695696062838165	9.01018176280385	285.8232006708284	0.8304163310561811	1507.10944490365	843.835789971092	1507.60944490365	424.664210028908	475341.0076023834	2538.969940545275	187.2180524911209	29699	672.4699645706801	7648.4842665090855	4.160837857406641	8.444135342557434	6.715142859306422	10.173127825808445	89.68718966721971	0.6600680618670774	384.4179720090045	630.8414212580888	384.9179720090045	637.6585787419112	389765.5080938339	2407.014302887559	161.9290369925323	25659	551.4053978654027	6909.098689166793	4.2174204564822135	8.205682282861602	7.768595501805731	8.642769063917473	277.4905191246044	0.8954619727269938	1080.5963105563894	819.2547425604258	1081.0963105563894	449.2452574395742	547419.387090208	2489.3585076096124	219.90379666762556	33179	774.4400124421535	7223.443156151182	4.402257793579027	7.210167528945378	6.21242407398167	8.207910983909088	280.896859549721	0.7398868919773273	780.6411419535252	984.4850724041066	781.1411419535252	284.01492759589337	556237.4112745794	2453.8740503966383	226.67724579616078	35114	786.9149647732344	6992.116115516983	4.465611930446809	7.865471658367672	7.182283072356963	8.54866024437838	285.94413793493595	0.8138930285775534	548.52929945244	733.7179615838307	549.02929945244	534.7820384161693	575999.7516791727	2434.0040673413746	236.64699636608597	35139	814.8729573283963	6832.64727327966	4.236589256755417	8.217779644150973	7.570805906934957	8.864753381366986	291.36357911633985	0.805462485550585	1305.798611055034	965.7322342809471	1306.298611055034	302.76776571905293	377961.2406087909	2496.3967157874376	151.40271504866593	25311	534.7057754669713	7488.329886091127	4.14307497055751	8.71759120768594	7.987728082114441	9.447454333257438	295.1726145147433	0.7658939485135114	429.81072234731056	322.80957564963865	430.31072234731056	945.6904243503614	589844.4159198599	2473.6289015967914	238.45307416124547	36555	834.4591506559782	7082.660564004134	4.248383552904297	7.276921378251859	6.871669511403473	7.682173245100245	300.35529022388425	0.7937503493124934	386.9032073590096	477.03534234664386	387.4032073590096	791.4646576533562	596431.0392151885	2459.4170151040676	242.50911315661983	35508	843.7773164847406	6977.527375801879	4.288362384857398	8.284413818060237	8.032710853987583	8.536116782132893	287.8092155540679	0.9279099900755295	277.3440559932547	734.5652429280572	277.8440559932547	533.9347570719428	584147.8777680332	2461.14637153408	237.34788167187412	34982	826.4001977193134	6994.237093111279	4.038853431840904	7.399885873834156	6.916936572772541	7.882835174895772	299.37054152816813	0.7742007976921843	224.09200515509224	305.53105579216145	224.59200515509224	962.9689442078386	341334.1364619965	2445.322979500877	139.58652469362855	23350	482.8890227904914	7208.893206808254	4.287316447898212	6.9007389276424735	7.101774516598715	6.699703338686233	325.3555007754284	0.8469422048116901	646.495301430113	293.8278707367371	646.995301430113	974.6721292632628	287731.31541423965	2414.22320486876	119.18173714591607	16370	407.0565433823067	7094.925129725722	6.523454879472872	6.305777274361811	6.52428251183324	6.087272036890381	318.6155733858169	0.538876196363154	706.8583470577034	6809	706.8583470577036	6769	706.8583470577034	6637	706.8583470577036	6641	706.8583470577034	6683	706.8583470577034	6583	706.8583470577034	6672	706.8583470577034	6773	706.8583470577034	6703	706.8583470577034	6605	706.8583470577034	6639	706.8583470577034	6745
UV_IR_GCVS AM    Her_120.000secs00007698.fit	2	0	59122.625163286924	2459122.625163287	NaN	NaN	0	1.07376390630239	NaN	-21.9464002876085	120	NaN	NaN	4.347878152738026	15	29	58	0.0890574226850572	0.0881801162547761	0.0852424400110125	0.0715385544534637	0.1031190763803574	0.1077033833829855	0.1076546844048876	0.0677519663479527	0.1151173331340397	0.1173367079634452	0.1119722916930318	0.0661026985683961	0.0541315284634723	0.0004364310587409	0.0004760159909271	0.0004864825838449	0.000452610223474	0.0004934073763711	0.000492470668205	0.0004873431536274	0.0004652635924893	0.0005031705185516	0.0005033076196742	0.0004974101876907	0.0004555426609576	0.0004408673310446	204.05839800214613	185.24612184360322	175.2219767813884	158.0577519976823	208.99378752455675	218.70009796836436	220.9011937555397	145.62060612880515	228.78393882336542	233.1311972574733	225.11057164488057	145.10759196393482	122.78416805168116	5846806.338062462	8496.856785008169	818.1383717591281	517.2789799679043	818.6383717591281	751.2210200320957	520701.50340650044	706.8583470577034	2436.94643492388	213.6696547549536	30511	736.6419390446749	6939.317556574471	6761	4.27165199468871	7.9457017724195484	7.401928970184383	8.489474574654714	296.0313132776372	0.7982537781239801	1015.2760104134111	737.7181064760405	1015.7760104134111	530.7818935239595	473792.9455869589	2454.9963311642023	192.99130494515973	27703	670.2799048198569	7094.125664792585	4.138012676281267	8.146579828337241	7.488993761037113	8.804165895637372	291.9398684539766	0.7974719483730609	1506.8021495872504	844.0636134445389	1507.3021495872504	424.4363865554611	459248.5698617166	2528.089228729982	181.65837053640152	29220	649.7038222344516	7597.305859721811	4.509365593874577	7.99542960609956	8.017602397627355	7.973256814571766	315.774885118213	0.8121866981222768	384.1271834636	631.110646505322	384.6271834636	637.389353494678	390347.19922670163	2399.8241683804363	162.65658308214068	25776	552.2283224800572	6859.658980582524	4.202171394179249	7.736351817984401	6.430889438073687	9.041814197895116	81.32254588442409	0.698800376282673	1080.3085733061691	819.4943310425281	1080.8085733061691	449.0056689574719	546556.8334963089	2477.2419462980006	220.63118796816977	32291	773.2197487252583	7160.827351942106	4.080135570692374	7.001501198900892	6.037408760435685	7.9655936373661	276.58984163539037	0.7519681256703534	780.3913585424029	984.6966125194394	780.8913585424029	283.80338748056056	568492.2823574031	2447.232690327222	232.30005246513335	33997	804.252060860215	6927.27254842615	3.8917640207495174	8.17548716280806	7.862510021916766	8.488464303699358	291.9614879704486	0.8989342030780401	548.2721513180397	733.9915987011547	548.7721513180397	534.5084012988453	568260.2168010417	2418.3932429639513	234.97428238948825	34450	803.9237552565146	6769.0350183150185	3.9883862226618665	7.81601381666891	7.510710847211886	8.121316786125934	288.2581781482664	0.9072262241558661	1305.553640331761	966.0756096410726	1306.053640331761	302.42439035892744	370996.8595181359	2487.518141603947	149.14337841930987	24851	524.8531916789406	7433.954765506808	3.998595806599369	8.40331389672429	7.388181101652981	9.4184466917956	294.6739674651663	0.6816417442927762	429.5344478527006	323.07132323493363	430.0344478527006	945.4286767650664	603585.589596469	2466.6084802628056	244.70263295784977	36025	853.8989347850144	7018.762955285757	4.146181633294872	7.502580383437667	6.951500073009491	8.053660693865844	297.85986387665275	0.7668331922468509	386.6634709128455	477.307989542993	387.1634709128455	791.192010457007	614000.2408571187	2454.6682481492744	250.1357327288734	35316	868.6326523735535	6925.375988068606	4.388263060830468	8.559793799580465	7.737793524003417	9.381794075157515	290.8390172713335	0.7706386241462699	277.0684155212338	734.8476372056386	277.5684155212338	533.6523627943614	588755.9516086634	2451.6384565174517	240.14795087077817	36324	832.9192886514802	6946.856532626307	4.02443304288598	7.545125618060013	6.894254575106834	8.195996661013192	284.71604449861394	0.8193653635425664	223.76026990339975	305.78246015819826	224.26026990339975	962.7175398418017	362525.74678942654	2439.705370536083	148.59406843448795	24578	512.8690186632715	7154.604377605718	4.251504950165512	8.202119738920192	7.7085430093771095	8.695696468463273	286.21830469225387	0.8667066118282835	646.2744093915152	294.02621460457016	646.7744093915152	974.4737853954298	300243.902362518	2405.1781946343967	124.8322901946802	16535	424.75823283729005	7019.9086846417395	6.631950018690579	7.722033195266918	8.102777157257345	7.341289233276491	320.02791957926297	0.5284573802806604	706.8583470577034	6581	706.8583470577036	6758	706.8583470577034	6592	706.8583470577034	6771	706.8583470577034	6608	706.8583470577036	6825	706.8583470577034	6610	706.8583470577034	6754	706.8583470577034	6705	706.8583470577034	6789	706.8583470577034	6716	706.8583470577036	6713
UV_IR_GCVS AM    Her_120.000secs00007699.fit	3	0	59122.62657003477	2459122.626570035	NaN	NaN	0	1.07612200896569	NaN	-21.9464002876085	120	NaN	NaN	4.346986043612473	15	29	58	0.09090726122669	0.0888359834122659	0.0868724055063808	0.0719985318718322	0.1028344858082003	0.106300778673798	0.1065289081630538	0.0711594486432023	0.1156880256755934	0.1154227472893923	0.110127285311545	0.0646296311771498	0.0550783822422343	0.0004323846251252	0.0004707972040718	0.0004823764343848	0.0004478743757235	0.00048735543092	0.0004846753160677	0.0004808374165559	0.0004633249046275	0.0004979646052241	0.0004957132301242	0.0004902777342472	0.0004494516359435	0.0004363227218761	210.24628523821062	188.69267413642825	180.0925570030545	160.7560864707465	211.005108969606	219.32368979763865	221.54870751550354	153.5843377562836	232.32178444396783	232.8417727735144	224.62224494171417	143.7966312915322	126.2331285554027	5911683.264729501	8493.297585022707	818.4830722149864	517.0415843831275	818.9830722149864	751.4584156168725	537414.9348362163	706.8583470577036	2436.7216033544732	220.54835238313345	30596	760.2866077386012	6917.957054309327	6776	4.201721106964793	8.112732772945503	7.657444633316959	8.568020912574045	281.6505533589243	0.8847658702865769	1015.6465327947167	737.5274869488511	1016.1465327947167	530.9725130511489	482322.5944446353	2451.927553945802	196.71160090698856	27091	682.3468895179666	7078.893860561915	4.251502615105171	8.635939286810094	7.897210686375678	9.374667887244511	279.19563271490176	0.8344937452509733	1507.110539063181	843.7623253702005	1507.610539063181	424.73767462979947	472513.7405246701	2527.4006017870597	186.95640896443874	26301	668.470199851933	7583.219390743995	4.307314325126524	8.533424808897339	8.232021712747386	8.834827905047291	306.23018452293064	0.7877825959178806	384.4848770535249	630.8549374645938	384.9848770535249	637.6450625354062	397045.8011809038	2399.194124632632	165.49131939946713	25745	561.7049057050909	6846.229565481616	3.9687917194474833	8.49361469535063	7.253881455058279	9.733347935642978	89.41566601925568	0.7452124127127046	1080.649705636193	819.2080373351348	1081.149705636193	449.2919626648652	551238.5735234693	2475.2390901231115	222.70114257772659	31555	779.8430559927584	7149.430094959825	4.435280496962061	7.215777466693256	6.546510722891167	7.885044210495345	273.0432560284092	0.8293483629458136	780.7625852372714	984.4698159106061	781.2625852372714	284.03018408939386	568034.0703248298	2441.3074310008883	232.67617306680089	31973	803.6038234382751	6908.062509214212	4.2937355810068425	8.25303742502701	7.8236864342261985	8.68238841582782	297.34673449478964	0.8340111120245806	548.607450251598	733.7062207737296	549.107450251598	534.7937792262704	569135.7532112766	2418.0475889263603	235.36995542092666	33712	805.1623859013663	6751.724277370076	4.237568945262024	7.858162853600516	7.385273955266543	8.331051751934488	288.92394881828136	0.8580846646277719	1305.8864721994958	965.7612293218294	1306.3864721994958	302.73877067817057	392725.95896366984	2490.9344544936703	157.6621007651118	23528	555.5935791073147	7422.675556232856	4.153415803804566	9.73121359616599	9.172481808170337	10.289945384161642	287.16900608758704	0.8697839093618603	429.90069466803305	322.81493529986346	430.40069466803305	945.6850647001365	612994.806412722	2465.3378329789775	248.64535732695632	34129	867.2102536021703	7002.787374926427	4.300813198905512	7.851119631393525	7.402014163388597	8.300225099398451	295.90200633308996	0.8298194618433757	386.9660521063988	477.05239895271455	387.4660521063988	791.4476010472854	611734.6317151729	2453.9077623606204	249.2899859963334	33608	865.4274710930658	6910.059199513012	4.366006595255967	8.552615967754877	7.933119226591185	9.172112708918567	290.499070359959	0.8242211612974102	277.3991024706993	734.5813248765709	277.8991024706993	533.9186751234291	586453.1375639914	2452.4623345944237	239.12829538357664	35092	829.6614732005378	6941.402345511953	4.009472631322337	7.3135880303165965	6.34478002674681	8.282396033886384	287.8982737161292	0.7169389687467983	224.15181668408303	305.48329275980797	224.65181668408303	963.0167072401921	358875.89246707875	2439.7050030271453	147.0980680130555	22256	507.7055310457873	7146.892055791389	4.1610723910524	7.809584342836295	7.704430622508874	7.914738063163716	312.71798594658037	0.7031101681279835	646.6250258876282	293.86092106425184	647.1250258876282	974.6390789357481	308608.304397081	2403.2236313434246	128.4143100010073	15248	436.59144110225554	7005.518387761106	5.824123156746467	8.559436920766633	9.138928901463185	7.979944940070082	323.2440607464507	0.5966723086726019	706.8583470577036	6727	706.8583470577036	6828	706.8583470577036	6582	706.8583470577034	6845	706.8583470577036	6783	706.8583470577036	6677	706.8583470577034	6562	706.8583470577036	6796	706.8583470577034	6571	706.8583470577036	6651	706.8583470577034	6596	706.8583470577034	6798
UV_IR_GCVS AM    Her_120.000secs00007700.fit	4	0	59122.62797569437	2459122.6279756944	NaN	NaN	0	1.07852799262498	NaN	-21.9464002876085	120	NaN	NaN	4.478333797059742	15	29	58	0.0925005183944276	0.0872195836487354	0.0846547583516861	0.0719744899176555	0.1031980083811707	0.1074761068021677	0.1088482785467073	0.0706373124056077	0.1134101214634395	0.115910591475764	0.1134138927355633	0.0643604729079074	0.0546274177143946	0.000431946301836	0.0004676869475998	0.0004791947278744	0.0004462803582425	0.0004861110018131	0.0004843017199221	0.0004816748708216	0.0004609384607328	0.0004935511728838	0.0004946309466039	0.0004920043888444	0.000447695856289	0.00043438695179	214.14818925695374	186.4913786804269	176.6604543568058	161.27640078334377	212.29309354500745	221.91972974915973	225.9787361567017	153.24673123025008	229.78391642913607	234.33752431300817	230.51398586492957	143.75936699838087	125.75750143802944	5927130.356915795	8486.35817964345	818.4733278458672	516.6101331494781	818.9733278458672	751.8898668505219	548262.6306060599	706.8583470577036	2436.8876056733275	224.98478359430592	29809	775.632957986847	6902.682121167234	6751	4.154956325495306	8.552267736972812	8.150070315854306	8.954465158091317	301.9291877087357	0.8054787639085145	1015.5856728780607	737.0484678440152	1016.0856728780607	531.4515321559848	475489.8180062575	2449.192285798558	194.14148115823593	26962	672.6804882272141	7056.840891854998	4.269011818765273	8.514884461521744	7.642102005842323	9.387666917201164	295.435686891246	0.7165626919594243	1507.0863825180966	843.317726768164	1507.5863825180966	425.182273231836	462598.61418591626	2527.1702023461435	183.05004299134842	25564	654.4431654679925	7583.004613095238	4.5105798117819695	7.997164209326353	7.636023676924466	8.358304741728242	305.8955254187999	0.743143469014767	384.46592818878173	630.4610838649303	384.96592818878173	638.0389161350697	397959.2687389748	2396.9856366905033	166.0248866941204	23857	562.9971979470561	6832.033702747836	4.49805301199521	8.095825226792888	6.6648408951781395	9.526809558407637	283.8782384786642	0.6645083694808539	1080.6373778714271	818.7841801151089	1081.1373778714271	449.71581988489106	554449.9206872638	2473.7144729354745	224.1365876108234	32400	784.3861828825542	7131.713152094048	4.272129081614512	7.179731405523454	6.679698417661685	7.6797643933852235	291.25980312892654	0.8266798172651085	780.7066394606977	984.0353064637002	781.2066394606977	284.4646935362998	575204.1884764982	2440.3045104984867	235.71000504318206	31880	813.7474656284171	6896.324391673996	4.355173148418824	8.980289317380432	8.842361163201781	9.118217471559081	307.8268043107563	0.8828655635032037	548.5621747319242	733.323542498373	549.0621747319242	535.176457501627	581827.0619653938	2417.6547190393753	240.6576329462693	32709	823.1169149904614	6734.3109118086695	4.4454607954506296	8.078883785212016	7.399626340659851	8.75814122976418	288.05742540292874	0.8108141991248397	1305.8775712929075	965.2982991684089	1306.3775712929075	303.2017008315911	391053.5844762409	2486.592620908557	157.26483750818696	22841	553.2276531839805	7414.582242712671	4.3265743681225315	9.354366368943918	8.313622470376494	10.39511026751134	284.6309885926912	0.7729912590826185	429.8721421970556	322.40843806592306	430.3721421970556	946.0915619340769	603727.7376497537	2460.6233263614313	245.35561017479947	33667	854.1000331435135	6998.584438040346	4.504845002262203	7.581163239872181	7.036317715841712	8.12600876390265	300.9669623792457	0.7306293115978566	386.9628635196647	476.6354129954527	387.4628635196647	791.8645870045473	615656.1203666888	2452.6552769428836	251.01616446240845	33363	870.9752426767772	6901.659410430839	4.088897286459382	8.64239292827341	8.193856544971093	9.090929311575726	297.40246813936886	0.8339519358749399	277.389656298516	734.2089489089981	277.889656298516	534.2910510910019	603745.7686802922	2451.693177186611	246.25665817331512	34285	854.1255418336401	6930.582746478874	4.28603770988439	7.982866871888395	7.291821699501186	8.673912044275603	294.93353362473914	0.7609357068110142	224.1019635103636	305.12072587880664	224.6019635103636	963.3792741211934	358405.7492436785	2437.5840029964647	147.03318892932458	22199	507.04041444165125	7137.50626226045	4.516821993805922	7.977936384154716	7.251205681124718	8.704667087184713	290.76392006382713	0.7817568601326749	646.5474124364787	293.36164994890163	647.0474124364787	975.1383500510983	307012.5244388366	2400.469965936247	127.89684053351344	15500	434.3338742716637	6991.289786921381	5.989799007720506	8.742806368363953	9.803014847229067	7.682597889498838	327.71352416476884	0.5336514296075786	706.8583470577034	6593	706.8583470577034	6720	706.8583470577036	6587	706.8583470577036	6805	706.8583470577034	6822	706.8583470577036	6690	706.8583470577036	6724	706.8583470577034	6940	706.8583470577034	6615	706.8583470577034	6816	706.8583470577034	6627	706.8583470577034	6805
UV_IR_GCVS AM    Her_120.000secs00007701.fit	5	0	59122.629382060375	2459122.6293820604	NaN	NaN	0	1.08098504713709	NaN	-22.0024407676652	120	NaN	NaN	4.755976394264295	15	29	58	0.0949446929098969	0.0891781009382812	0.0854845174377807	0.0707142779254132	0.1034514847848867	0.1059854820453997	0.1097416156769558	0.0696358495614883	0.1130683710341598	0.116567383971765	0.1127583912949546	0.0628761188901902	0.0562832246265012	0.0004302947658686	0.0004655460613081	0.0004758680479163	0.0004416409735205	0.0004824823081888	0.0004786873939968	0.0004785913256525	0.0004569491482908	0.0004896246231574	0.0004914001807747	0.0004881852431337	0.000442878405314	0.000432417067055	220.65035515419044	191.5559132596054	179.63912015544562	160.1171135950561	214.41508430274826	221.40855049569444	229.3013052991347	152.3929956362959	230.92868635775852	237.21477633157804	230.97460007423297	141.97151664148336	130.15958183570862	5967058.012468345	8476.86382005316	818.3344717929684	517.4379313821711	818.8344717929684	751.0620686178289	566540.4905693466	706.8583470577036	2438.192270145475	232.36087551682044	28375	801.4908403183895	6878.313908080505	6658	4.673617294854614	8.726399785002538	7.647758910061501	9.805040659943577	282.0239170577735	0.7609114355913207	1015.4564708377306	737.9226378804318	1015.9564708377306	530.5773621195682	488561.8810018981	2445.631991306314	199.7691732601751	25158	691.1736743797906	7026.128858255918	4.366250103739892	9.232271527230512	8.14727468910636	10.317268365354664	276.5503984127357	0.7845123359096586	1506.990667618268	844.1368961557338	1507.490667618268	424.3631038442662	469920.1752993567	2522.7765274739213	186.271027251824	24875	664.8010556222454	7560.532187591029	4.805203443781274	8.808231576177786	8.103971892185097	9.512491260170476	292.131913932619	0.7980136291327282	384.36002222964277	631.3143321422058	384.86002222964277	637.1856678577942	394088.51398556214	2393.13088133458	164.67486883366377	22428	557.5212001470377	6809.153705118411	4.507063520486157	8.04081627465798	6.826206661757685	9.255425887558273	273.58013995231244	0.7356607062542849	1080.493138757495	819.6744985811313	1080.993138757495	448.8255014188687	559427.4145253841	2470.550836602403	226.43833360447272	29510	791.4278962029658	7104.1067275136165	4.151534400009459	7.468312017856362	6.171587417937577	8.765036617775147	275.8412272868062	0.6984570520364591	780.5848912194015	984.8793226199249	781.0848912194015	283.6206773800751	571817.1984271687	2435.0432183185426	234.82835710079206	30086	808.955854885716	6864.938015312132	4.559880934117665	8.690572727797342	8.212336676128967	9.168808779465717	277.71657279121393	0.8919667942849121	548.4316612766239	734.2163387085378	548.9316612766239	534.2836612914622	590078.4271543641	2413.9276904827693	244.44743290398742	30452	834.7902088311815	6706.879644707624	4.451405131044085	8.234666092622668	7.187746163506959	9.281586021738377	281.2585267708962	0.7574407160021318	1305.7585579622564	966.1178303693112	1306.2585579622564	302.38216963068885	388469.7341167722	2485.87789242443	156.27064197344987	21781	549.572252678032	7395.423059325911	4.782450251764142	9.644890394829591	9.058791243118595	10.23098954654059	290.9928351946862	0.8484293732744093	429.68116225426303	323.2531714753147	430.18116225426303	945.2468285246853	606149.2239773842	2459.3532122514025	246.46692510771476	31388	857.5257355317076	6973.502576181363	4.706439212808061	7.504705793862717	6.5171085387083405	8.492303049017094	282.3376143047933	0.7461703745830672	386.80104928200524	477.50485117286087	387.30104928200524	790.9951488271391	622948.8273667712	2449.803522390906	254.2852198852254	30584	881.2923126108569	6876.270767375245	4.421342868415001	9.043843313532623	8.535628712010066	9.552057915055181	290.0575750695483	0.8628099860579118	277.2440015187535	735.0302814031436	277.7440015187535	533.4697185968564	604655.8421964338	2452.749508648294	246.52164440944424	31312	855.4130324884931	6910.101007018615	4.381535800335146	8.189962298482875	7.355486107364579	9.024438489601172	282.46411124313875	0.7975693428459204	223.94633870921277	305.9341363337467	224.44633870921277	962.5658636662533	352990.76002231985	2433.3640224242386	145.06286637321648	21977	499.3797717628196	7121.244704821992	4.530241864300631	7.332437417613065	6.1594312974534615	8.505443537772667	280.81925694125925	0.705290614319493	646.4425735556051	294.31354341274255	646.9425735556051	974.1864565872575	317950.01439493056	2399.5288543965257	132.5051848459201	14897	449.8072573074887	6962.504096529123	7.490728299779721	8.99125191971292	9.191256407720894	8.791247431704946	319.92681030298814	0.7664883193865973	706.8583470577034	6674	706.8583470577034	6866	706.8583470577036	6545	706.8583470577034	6793	706.8583470577034	6792	706.8583470577034	6755	706.8583470577034	6557	706.8583470577034	6793	706.8583470577034	6633	706.8583470577034	6554	706.8583470577034	6657	706.8583470577034	6713
